ID;MesSiniestro;Marca;Zona;Sexo;EstadoCivil;Edad;Categoria;CostoVehiculo;Fraude;TipoConductor;Modelo;Testigo;Anio;Pago
4993;May;Ford;Urbana;Hombre;Casado;70;Sedan;Alto;0;1;5mas;No;2022;77.61939335
4994;May;Honda;Urbana;Hombre;Casado;51;Deportivo;Bajo;0;2;5mas;No;2022;2.850649522
4995;Sep;Pontiac;Rural;Hombre;Soltero;29;Deportivo;Bajo;0;1;5mas;No;2022;222.0248513
4996;Sep;Chevrolet;Urbana;Hombre;Soltero;41;Sedan;Bajo;0;4;5mas;No;2022;74.98509354
4997;Oct;Toyota;Urbana;Mujer;Soltero;27;Deportivo;Bajo;0;4;5mas;No;2022;290.9692857
4998;Dic;Honda;Urbana;Hombre;Soltero;21;Deportivo;Bajo;0;1;5mas;No;2022;251.5884527
4999;Dic;Saab;Urbana;Hombre;Soltero;37;Deportivo;Medio;0;2;5mas;No;2022;51.32063103
5000;Oct;Accura;Urbana;Hombre;Casado;54;Sedan;Medio;0;1;5mas;No;2022;127.8248471
5001;Oct;Mazda;Urbana;Hombre;Casado;61;Deportivo;Medio;0;2;5mas;No;2022;45.66629476
5002;Oct;Toyota;Urbana;Hombre;Soltero;28;Deportivo;Medio;0;4;5mas;No;2022;186.8732812
5003;Sep;Honda;Urbana;Hombre;Casado;42;Sedan;Bajo;0;2;5mas;No;2022;285.9066213
5004;Sep;Pontiac;Urbana;Hombre;Casado;45;Sedan;Bajo;0;4;5mas;No;2022;278.3754062
5005;Sep;Toyota;Urbana;Hombre;Casado;42;Sedan;Alto;0;2;5mas;No;2022;41.37409208
5006;Jul;Mazda;Urbana;Mujer;Soltero;32;Deportivo;Bajo;0;3;5mas;No;2022;20.05602998
5007;Jun;Accura;Urbana;Hombre;Casado;51;Sedan;Medio;0;2;5mas;No;2022;53.32731962
5008;Jun;Pontiac;Urbana;Mujer;Casado;59;Deportivo;Bajo;0;2;5mas;No;2022;50.63867022
5009;Jun;Pontiac;Urbana;Hombre;Casado;61;Deportivo;Medio;0;1;5mas;No;2022;198.0362868
5010;Jul;Toyota;Urbana;Hombre;Casado;63;Deportivo;Alto;0;1;5mas;No;2022;196.9204674
5011;May;Chevrolet;Rural;Mujer;Soltero;29;Deportivo;Bajo;0;4;5mas;No;2022;276.4007241
5012;May;Chevrolet;Urbana;Hombre;Soltero;39;Deportivo;Bajo;0;3;5mas;No;2022;179.7175056
5013;Abr;Toyota;Urbana;Hombre;Soltero;36;Sedan;Bajo;0;4;5mas;No;2022;122.4055545
5014;Ene;Toyota;Urbana;Hombre;Casado;65;Deportivo;Bajo;0;3;5mas;No;2022;9.477736787
5015;Ene;Pontiac;Urbana;Hombre;Casado;60;Sedan;Bajo;0;4;5mas;No;2022;134.7504974
5016;Ene;Pontiac;Urbana;Hombre;Casado;28;Sedan;Medio;0;4;5mas;No;2022;63.47779125
5017;Nov;Pontiac;Urbana;Hombre;Casado;38;Deportivo;Bajo;0;1;5mas;No;2022;43.75358449
5018;Nov;Honda;Rural;Hombre;Casado;64;Sedan;Bajo;0;3;5mas;No;2022;44.71749433
5019;Jul;Honda;Urbana;Hombre;Casado;46;Deportivo;Alto;1;1;5mas;No;2022;219.235434
5020;Oct;Pontiac;Urbana;Hombre;Casado;44;Sedan;Bajo;0;1;5mas;No;2022;219.5269202
5021;Oct;Toyota;Urbana;Hombre;Casado;48;Sedan;Medio;0;2;5mas;No;2022;159.8539293
5022;Jul;Pontiac;Urbana;Hombre;Casado;40;Sedan;Bajo;0;1;5mas;No;2022;302.5079409
5023;Jul;Pontiac;Urbana;Hombre;Casado;78;Sedan;Bajo;0;2;5mas;No;2022;160.5174109
5024;May;Mazda;Urbana;Hombre;Casado;29;Sedan;Bajo;0;4;5mas;No;2022;8.559779244
5025;Oct;Chevrolet;Urbana;Hombre;Casado;56;Sedan;Bajo;0;1;5mas;No;2022;417.3253041
5026;Mar;Honda;Urbana;Hombre;Casado;32;Sedan;Bajo;0;2;5mas;No;2022;201.8932413
5027;Jul;Chevrolet;Urbana;Hombre;Casado;40;Deportivo;Medio;0;4;5mas;No;2022;142.0463032
5028;Jul;Mazda;Urbana;Hombre;Casado;32;Sedan;Bajo;0;4;5mas;No;2022;394.8414453
5029;Ene;Chevrolet;Urbana;Hombre;Casado;62;Carga;Alto;0;4;5mas;No;2022;160.5198452
5030;Dic;Honda;Urbana;Mujer;Casado;33;Sedan;Bajo;0;3;5mas;No;2022;69.20111916
5031;May;Honda;Urbana;Hombre;Casado;34;Deportivo;Alto;0;3;5mas;No;2022;90.25130757
5032;May;Honda;Urbana;Hombre;Casado;65;Sedan;Alto;0;2;0y;No;2022;183.4080575
5033;Jun;Chevrolet;Urbana;Hombre;Casado;31;Carga;Alto;0;4;5mas;No;2022;69.55548294
5034;Oct;Mazda;Urbana;Hombre;Casado;30;Sedan;Bajo;0;2;5mas;No;2022;176.2982739
5035;Ago;Pontiac;Urbana;Hombre;Soltero;45;Sedan;Bajo;0;3;5mas;No;2022;139.2306585
5036;Jul;Pontiac;Urbana;Hombre;Soltero;30;Sedan;Bajo;0;3;5mas;No;2022;0.898347062
5037;Jul;Toyota;Urbana;Hombre;Soltero;29;Deportivo;Bajo;0;4;5mas;No;2022;71.70445079
5038;Jun;Pontiac;Urbana;Mujer;Soltero;23;Sedan;Bajo;0;2;5mas;No;2022;1.386800046
5039;Sep;Chevrolet;Urbana;Hombre;Casado;45;Sedan;Medio;0;2;5mas;No;2022;22.30832062
5040;Ago;Pontiac;Urbana;Mujer;Casado;27;Sedan;Bajo;0;1;5mas;No;2022;103.8345918
5041;Jun;Toyota;Urbana;Hombre;Casado;47;Deportivo;Medio;0;3;5mas;No;2022;230.9671602
5042;Feb;Honda;Rural;Mujer;Casado;55;Sedan;Bajo;0;1;5mas;No;2022;30.51984499
5043;May;Honda;Urbana;Hombre;Casado;55;Deportivo;Alto;0;1;0y;No;2022;125.3043277
5044;Jun;Ford;Urbana;Mujer;Casado;45;Deportivo;Medio;0;2;5mas;No;2022;86.99838674
5045;Jul;Toyota;Rural;Hombre;Soltero;41;Sedan;Bajo;0;1;5mas;No;2022;62.92713189
5046;Ago;Toyota;Urbana;Hombre;Casado;39;Deportivo;Medio;0;2;5mas;No;2022;148.4105004
5047;Sep;VW;Urbana;Hombre;Casado;66;Deportivo;Medio;0;2;5mas;No;2022;116.7363811
5048;Sep;Pontiac;Urbana;Hombre;Casado;42;Sedan;Bajo;0;4;5mas;No;2022;86.43864089
5049;Sep;Pontiac;Rural;Hombre;Otro;48;Sedan;Bajo;0;1;5mas;No;2022;263.9987208
5050;Nov;Toyota;Urbana;Hombre;Casado;40;Sedan;Bajo;1;4;5mas;No;2022;248.4434102
5051;Nov;Chevrolet;Urbana;Hombre;Casado;45;Deportivo;Bajo;0;4;5mas;No;2022;37.88306913
5052;Feb;Chevrolet;Urbana;Hombre;Casado;56;Deportivo;Alto;0;3;5mas;No;2022;365.7042333
5053;Jul;Toyota;Urbana;Hombre;Casado;55;Sedan;Bajo;0;1;5mas;No;2022;158.8758611
5054;Ene;Pontiac;Urbana;Hombre;Soltero;21;Sedan;Bajo;0;4;3y;No;2022;147.2684727
5055;Jul;Pontiac;Urbana;Hombre;Casado;50;Sedan;Medio;0;1;5mas;No;2022;108.5576659
5056;Jul;Pontiac;Urbana;Hombre;Casado;29;Sedan;Bajo;0;1;5mas;No;2022;155.9330218
5057;Oct;Pontiac;Rural;Hombre;Casado;50;Deportivo;Medio;0;1;5mas;No;2022;70.35911492
5058;Jun;Pontiac;Urbana;Hombre;Casado;47;Deportivo;Medio;0;2;5mas;No;2022;22.53817736
5059;Ene;Toyota;Urbana;Mujer;Soltero;24;Sedan;Bajo;0;2;4y;No;2022;49.40185402
5060;Dic;Toyota;Urbana;Hombre;Casado;24;Deportivo;Bajo;0;3;5mas;No;2022;136.4041897
5061;Jul;Honda;Urbana;Hombre;Soltero;0;Sedan;Alto;1;4;0y;No;2022;54.77984798
5062;Sep;Mazda;Urbana;Mujer;Casado;55;Sedan;Bajo;0;1;5mas;No;2022;124.892808
5063;May;VW;Urbana;Hombre;Casado;42;Sedan;Alto;0;3;5mas;No;2022;658.5370835
5064;Jun;Honda;Urbana;Mujer;Casado;39;Deportivo;Medio;0;1;5mas;No;2022;68.75266398
5065;Nov;Chevrolet;Rural;Hombre;Casado;47;Deportivo;Bajo;0;4;5mas;No;2022;28.667554
5066;Ene;Toyota;Urbana;Hombre;Soltero;39;Sedan;Bajo;0;3;5mas;No;2022;174.7366797
5067;Feb;Pontiac;Urbana;Hombre;Casado;33;Sedan;Bajo;0;4;5mas;No;2022;33.83396216
5068;Nov;Chevrolet;Urbana;Mujer;Soltero;35;Sedan;Bajo;0;4;5mas;No;2022;270.8146123
5069;Mar;Honda;Urbana;Hombre;Soltero;0;Deportivo;Alto;0;1;0y;No;2022;41.78946147
5070;Dic;Pontiac;Urbana;Hombre;Casado;35;Sedan;Bajo;0;4;5mas;No;2022;228.3508653
5071;Oct;Pontiac;Urbana;Hombre;Soltero;21;Sedan;Medio;0;3;5mas;No;2022;66.69868999
5072;Dic;Toyota;Urbana;Hombre;Casado;41;Sedan;Bajo;0;2;5mas;No;2022;140.985586
5073;Jun;Pontiac;Urbana;Hombre;Casado;61;Sedan;Bajo;0;3;5mas;No;2022;126.5826467
5074;Sep;Toyota;Urbana;Hombre;Casado;40;Sedan;Bajo;0;2;5mas;No;2022;201.8155501
5075;Nov;Pontiac;Urbana;Hombre;Casado;39;Deportivo;Medio;0;4;5mas;No;2022;49.43985385
5076;Ene;Pontiac;Urbana;Hombre;Casado;32;Sedan;Bajo;0;4;5mas;Si;2022;258.4836837
5077;Feb;Ford;Urbana;Hombre;Casado;52;Deportivo;Alto;0;4;5mas;No;2022;21.45805221
5078;Jun;Toyota;Urbana;Mujer;Casado;51;Deportivo;Bajo;0;3;5mas;No;2022;121.4921495
5079;Jul;Honda;Urbana;Hombre;Casado;40;Sedan;Medio;0;4;5mas;No;2022;151.1751133
5080;Jul;Toyota;Rural;Hombre;Casado;48;Sedan;Bajo;1;4;5mas;No;2022;132.6853063
5081;Oct;Pontiac;Urbana;Hombre;Casado;51;Sedan;Medio;0;1;5mas;No;2022;231.9153228
5082;Oct;Pontiac;Urbana;Hombre;Casado;28;Sedan;Bajo;0;4;5mas;No;2022;289.7655655
5083;Jul;Mazda;Urbana;Hombre;Casado;29;Sedan;Medio;0;1;5mas;No;2022;45.33966418
5084;Jul;Mercury;Urbana;Hombre;Soltero;31;Sedan;Bajo;1;3;5mas;No;2022;20.31896402
5085;Oct;VW;Urbana;Hombre;Casado;65;Sedan;Medio;0;4;5mas;No;2022;74.23524717
5086;Oct;Pontiac;Rural;Mujer;Casado;36;Sedan;Medio;0;4;5mas;No;2022;80.61722907
5087;Jun;Mazda;Urbana;Hombre;Casado;26;Sedan;Medio;0;2;5mas;No;2022;248.0730635
5088;Jun;Ford;Urbana;Hombre;Casado;44;Sedan;Medio;0;1;5mas;No;2022;55.14373393
5089;Jun;Chevrolet;Rural;Hombre;Soltero;42;Deportivo;Medio;0;3;5mas;No;2022;66.5337407
5090;Feb;Pontiac;Urbana;Hombre;Soltero;35;Sedan;Bajo;0;1;5mas;No;2022;142.046427
5091;Feb;Mazda;Urbana;Hombre;Casado;58;Deportivo;Bajo;0;2;5mas;No;2022;103.332464
5092;Feb;Pontiac;Urbana;Hombre;Casado;46;Sedan;Bajo;0;2;5mas;No;2022;121.2415386
5093;Jul;Pontiac;Rural;Hombre;Casado;52;Sedan;Bajo;1;1;5mas;No;2022;176.9890807
5094;Ene;Chevrolet;Urbana;Mujer;Casado;41;Sedan;Bajo;0;4;5mas;No;2022;102.4515616
5095;Ene;Toyota;Urbana;Hombre;Casado;34;Sedan;Bajo;0;3;5mas;No;2022;346.8519396
5096;Ene;Chevrolet;Urbana;Hombre;Casado;48;Sedan;Bajo;0;4;5mas;No;2022;176.0501642
5097;Ene;Toyota;Rural;Hombre;Casado;45;Sedan;Bajo;0;1;5mas;No;2022;11.54803669
5098;Ene;Chevrolet;Urbana;Hombre;Casado;73;Deportivo;Bajo;0;4;5mas;No;2022;182.8175335
5099;Ene;VW;Urbana;Hombre;Soltero;28;Sedan;Medio;0;1;5mas;No;2022;38.57710418
5100;Ene;Mazda;Urbana;Hombre;Casado;44;Deportivo;Medio;0;2;5mas;No;2022;292.1454885
5101;Ene;Accura;Urbana;Hombre;Casado;71;Sedan;Medio;0;2;5mas;No;2022;161.4035763
5102;Jul;Mazda;Urbana;Hombre;Soltero;26;Sedan;Bajo;1;3;5mas;No;2022;121.8320983
5103;Oct;Honda;Urbana;Hombre;Soltero;52;Sedan;Bajo;0;3;5mas;No;2022;131.9347394
5104;Sep;Mazda;Rural;Hombre;Casado;34;Sedan;Medio;0;4;5mas;No;2022;202.4681943
5105;Jul;Chevrolet;Urbana;Hombre;Casado;55;Sedan;Alto;0;2;5mas;No;2022;42.19609411
5106;Jun;Chevrolet;Urbana;Hombre;Soltero;46;Sedan;Bajo;0;3;5mas;No;2022;85.39970249
5107;Jun;Mazda;Urbana;Mujer;Casado;37;Sedan;Bajo;0;3;5mas;No;2022;185.7937756
5108;May;Saturn;Urbana;Hombre;Casado;27;Sedan;Bajo;0;4;5mas;No;2022;89.03093861
5109;Ene;Toyota;Urbana;Hombre;Casado;73;Sedan;Bajo;0;4;5mas;No;2022;166.5466041
5110;Ene;Nisson;Urbana;Hombre;Soltero;32;Deportivo;Medio;0;3;5mas;No;2022;11.70235394
5111;Ene;Honda;Urbana;Hombre;Soltero;0;Sedan;Alto;0;2;0y;No;2022;126.2709341
5112;Ene;Pontiac;Urbana;Hombre;Casado;39;Deportivo;Bajo;0;4;5mas;No;2022;180.4675874
5113;Jul;Toyota;Urbana;Mujer;Soltero;27;Sedan;Bajo;1;4;5mas;No;2022;54.72623262
5114;Ene;Mazda;Urbana;Hombre;Casado;29;Deportivo;Bajo;0;1;5mas;No;2022;237.7568584
5115;Ene;Honda;Urbana;Hombre;Soltero;0;Sedan;Alto;0;3;0y;No;2022;234.2144908
5116;Feb;Toyota;Urbana;Hombre;Casado;43;Sedan;Medio;0;4;5mas;No;2022;109.616173
5117;Feb;Honda;Urbana;Mujer;Soltero;32;Deportivo;Bajo;0;4;5mas;No;2022;303.6317697
5118;Feb;Pontiac;Urbana;Hombre;Casado;39;Sedan;Bajo;0;1;5mas;No;2022;157.6894008
5119;Jul;Mazda;Rural;Hombre;Casado;29;Sedan;Bajo;0;3;5mas;No;2022;22.91818159
5120;Feb;Toyota;Rural;Hombre;Casado;41;Sedan;Bajo;0;1;5mas;No;2022;16.21942723
5121;Nov;Toyota;Rural;Hombre;Soltero;35;Sedan;Bajo;0;3;4y;No;2022;202.5220581
5122;Ene;VW;Urbana;Hombre;Casado;69;Sedan;Bajo;0;1;5mas;No;2022;34.03293837
5123;Jul;Mazda;Urbana;Hombre;Casado;48;Sedan;Bajo;0;3;5mas;No;2022;93.6643716
5124;Ago;Mazda;Urbana;Mujer;Soltero;35;Sedan;Bajo;0;1;5mas;No;2022;174.4485834
5125;Jul;Chevrolet;Urbana;Mujer;Casado;27;Sedan;Bajo;0;3;5mas;No;2022;139.84815
5126;Jun;Mazda;Urbana;Mujer;Soltero;41;Sedan;Bajo;0;3;5mas;No;2022;182.58167
5127;Abr;Toyota;Urbana;Hombre;Soltero;35;Sedan;Bajo;0;2;5mas;No;2022;62.60490323
5128;Abr;Chevrolet;Urbana;Mujer;Casado;35;Sedan;Medio;0;2;5mas;No;2022;139.8825765
5129;Feb;Toyota;Urbana;Hombre;Soltero;21;Sedan;Bajo;0;4;5mas;No;2022;8.105939162
5130;Feb;Mazda;Urbana;Hombre;Casado;51;Sedan;Medio;0;3;5mas;No;2022;126.1409892
5131;Ene;Honda;Urbana;Hombre;Soltero;0;Sedan;Alto;0;3;0y;No;2022;147.9700833
5132;Abr;Toyota;Rural;Hombre;Soltero;30;Sedan;Bajo;0;3;5mas;No;2022;153.7452041
5133;Sep;Honda;Urbana;Hombre;Casado;35;Sedan;Bajo;0;3;5mas;No;2022;119.2278566
5134;Sep;Toyota;Urbana;Mujer;Casado;27;Sedan;Medio;0;1;5mas;No;2022;106.8583912
5135;Sep;Mazda;Rural;Hombre;Casado;39;Sedan;Medio;0;1;5mas;No;2022;117.3175638
5136;Sep;Mazda;Urbana;Hombre;Soltero;28;Sedan;Bajo;0;2;5mas;No;2022;51.54918181
5137;Sep;Toyota;Urbana;Hombre;Casado;73;Sedan;Bajo;0;1;5mas;No;2022;78.74895398
5138;Oct;Toyota;Urbana;Hombre;Casado;51;Deportivo;Bajo;0;4;5mas;No;2022;61.3943213
5139;Dic;Mazda;Rural;Hombre;Casado;29;Sedan;Bajo;0;4;5mas;No;2022;127.6622091
5140;Dic;Toyota;Urbana;Hombre;Casado;23;Sedan;Bajo;0;4;5mas;No;2022;29.39039641
5141;Dic;Ford;Urbana;Hombre;Casado;49;Deportivo;Medio;0;4;5mas;No;2022;204.9509745
5142;Ene;VW;Rural;Hombre;Casado;49;Sedan;Alto;0;1;5mas;No;2022;227.1771414
5143;Ene;Honda;Urbana;Hombre;Casado;61;Sedan;Medio;0;2;5mas;No;2022;47.16858193
5144;Ene;Honda;Urbana;Hombre;Casado;51;Sedan;Bajo;0;2;5mas;No;2022;215.5449515
5145;Jul;Pontiac;Urbana;Hombre;Casado;62;Sedan;Bajo;0;2;5mas;No;2022;54.94778661
5146;Jun;Honda;Urbana;Hombre;Casado;27;Sedan;Medio;0;3;5mas;No;2022;124.5421313
5147;Ago;Toyota;Urbana;Hombre;Casado;36;Sedan;Bajo;0;3;5mas;No;2022;170.2789729
5148;Ago;Honda;Rural;Hombre;Soltero;27;Sedan;Bajo;0;4;5mas;No;2022;147.7610982
5149;Oct;Toyota;Urbana;Hombre;Casado;33;Deportivo;Alto;0;2;5mas;No;2022;38.14373529
5150;Dic;Chevrolet;Rural;Hombre;Casado;51;Deportivo;Medio;0;1;5mas;No;2022;136.8502237
5151;May;Pontiac;Urbana;Hombre;Casado;51;Deportivo;Bajo;0;1;5mas;No;2022;244.4523008
5152;May;Accura;Urbana;Hombre;Soltero;20;Sedan;Medio;0;1;2y;No;2022;76.78047601
5153;Jun;Pontiac;Urbana;Hombre;Casado;41;Sedan;Bajo;0;2;5mas;No;2022;45.64740635
5154;May;Toyota;Urbana;Hombre;Casado;29;Sedan;Medio;0;3;5mas;No;2022;300.5489212
5155;Jun;Toyota;Rural;Hombre;Casado;42;Sedan;Bajo;0;2;5mas;No;2022;116.4776361
5156;Ago;Chevrolet;Urbana;Hombre;Casado;65;Sedan;Alto;0;2;5mas;No;2022;81.08227688
5157;Jul;Chevrolet;Urbana;Hombre;Soltero;47;Sedan;Medio;0;1;5mas;No;2022;224.933325
5158;Abr;Mazda;Urbana;Hombre;Casado;30;Deportivo;Bajo;0;1;5mas;No;2022;54.1297101
5159;Abr;Pontiac;Rural;Hombre;Casado;57;Sedan;Bajo;0;2;5mas;No;2022;76.66938701
5160;May;Pontiac;Urbana;Hombre;Otro;70;Deportivo;Medio;0;1;5mas;No;2022;69.40090995
5161;Jun;Chevrolet;Urbana;Mujer;Casado;30;Deportivo;Medio;0;1;5mas;No;2022;101.6030728
5162;May;Mazda;Urbana;Hombre;Soltero;28;Sedan;Bajo;0;2;5mas;No;2022;153.0299992
5163;May;Toyota;Urbana;Hombre;Soltero;38;Sedan;Bajo;0;4;5mas;No;2022;84.1982907
5164;Ago;Pontiac;Urbana;Hombre;Soltero;31;Deportivo;Bajo;0;4;5mas;No;2022;54.22580971
5165;Oct;Toyota;Urbana;Hombre;Casado;41;Sedan;Bajo;0;4;5mas;No;2022;34.72862277
5166;Jul;Mazda;Urbana;Hombre;Soltero;42;Sedan;Bajo;0;3;5mas;No;2022;354.0471022
5167;Jul;Chevrolet;Urbana;Hombre;Casado;61;Sedan;Medio;1;1;5mas;No;2022;40.86490956
5168;Oct;Mazda;Urbana;Hombre;Casado;64;Sedan;Bajo;0;4;5mas;No;2022;116.0134156
5169;Jun;Honda;Urbana;Hombre;Soltero;34;Deportivo;Alto;0;2;5mas;No;2022;97.85748744
5170;Jun;Mazda;Urbana;Hombre;Casado;31;Sedan;Bajo;0;1;5mas;No;2022;14.60705577
5171;Ene;Honda;Urbana;Hombre;Casado;48;Sedan;Medio;0;2;5mas;No;2022;200.39509
5172;Ene;Mazda;Urbana;Hombre;Soltero;28;Deportivo;Bajo;0;2;5mas;No;2022;36.09928075
5173;Ene;Toyota;Urbana;Hombre;Soltero;44;Sedan;Bajo;0;1;5mas;No;2022;36.81082645
5174;Ene;Toyota;Urbana;Hombre;Casado;51;Sedan;Bajo;0;2;5mas;No;2022;75.37447669
5175;Ene;Pontiac;Rural;Hombre;Casado;43;Sedan;Bajo;0;4;5mas;No;2022;98.3871214
5176;Ene;Saab;Urbana;Hombre;Casado;39;Sedan;Medio;0;4;5mas;No;2022;250.0121681
5177;Ene;Toyota;Urbana;Mujer;Casado;39;Deportivo;Bajo;0;4;5mas;No;2022;327.8403564
5178;Jul;Toyota;Urbana;Hombre;Casado;37;Sedan;Bajo;1;2;5mas;No;2022;16.87433839
5179;Ene;Toyota;Urbana;Hombre;Casado;27;Sedan;Bajo;0;3;5mas;No;2022;162.4088867
5180;Ene;Mazda;Urbana;Hombre;Soltero;30;Deportivo;Bajo;0;2;5mas;No;2022;51.91229731
5181;Jul;Pontiac;Urbana;Hombre;Casado;28;Sedan;Medio;1;2;5mas;No;2022;40.83586055
5182;Dic;Chevrolet;Urbana;Mujer;Casado;54;Sedan;Bajo;0;1;5mas;No;2022;79.97911532
5183;Dic;Pontiac;Urbana;Mujer;Casado;30;Sedan;Bajo;0;2;5mas;No;2022;305.6571054
5184;Oct;Mazda;Urbana;Hombre;Casado;42;Deportivo;Bajo;0;4;5mas;No;2022;111.9568795
5185;Oct;Pontiac;Urbana;Hombre;Casado;48;Deportivo;Bajo;0;1;5mas;No;2022;594.9190826
5186;Sep;Pontiac;Urbana;Hombre;Soltero;33;Deportivo;Medio;0;4;5mas;No;2022;101.4791708
5187;Ago;Pontiac;Rural;Hombre;Casado;40;Deportivo;Bajo;0;4;5mas;No;2022;141.4279076
5188;Ago;BMW;Urbana;Hombre;Casado;52;Sedan;Bajo;0;2;5mas;No;2022;33.3257851
5189;May;Pontiac;Urbana;Hombre;Soltero;63;Sedan;Bajo;0;1;5mas;No;2022;288.2825653
5190;May;Honda;Urbana;Hombre;Soltero;41;Sedan;Bajo;0;3;5mas;No;2022;53.38376671
5191;Jul;Pontiac;Urbana;Mujer;Casado;53;Sedan;Bajo;0;3;5mas;No;2022;29.98143334
5192;Mar;Pontiac;Rural;Hombre;Soltero;37;Sedan;Bajo;0;4;5mas;No;2022;269.5654641
5193;Mar;Pontiac;Urbana;Hombre;Casado;60;Sedan;Bajo;0;4;5mas;No;2022;43.17494839
5194;Mar;Pontiac;Urbana;Hombre;Casado;54;Deportivo;Medio;0;4;5mas;No;2022;137.0369188
5195;Mar;Pontiac;Urbana;Mujer;Casado;27;Sedan;Bajo;0;1;5mas;No;2022;109.892237
5196;Mar;Pontiac;Rural;Hombre;Casado;36;Sedan;Medio;0;4;5mas;No;2022;126.2846209
5197;Abr;Mazda;Urbana;Mujer;Soltero;45;Sedan;Medio;0;2;5mas;No;2022;30.07000443
5198;Jun;Mazda;Urbana;Hombre;Casado;45;Sedan;Bajo;0;1;5mas;No;2022;19.4614616
5199;Mar;Pontiac;Urbana;Hombre;Casado;42;Sedan;Bajo;0;4;5mas;Si;2022;123.3271082
5200;Jun;Honda;Urbana;Hombre;Casado;44;Sedan;Bajo;0;2;5mas;No;2022;43.54525165
5201;Jul;Honda;Urbana;Hombre;Casado;35;Sedan;Bajo;0;2;5mas;No;2022;246.4065202
5202;Jul;VW;Urbana;Mujer;Soltero;27;Deportivo;Medio;0;3;5mas;No;2022;89.27495885
5203;Oct;Mazda;Urbana;Hombre;Casado;54;Deportivo;Medio;0;2;5mas;No;2022;438.3833201
5204;Ago;Pontiac;Urbana;Hombre;Soltero;39;Carga;Medio;0;3;5mas;No;2022;142.459864
5205;Nov;Toyota;Urbana;Hombre;Casado;40;Sedan;Bajo;0;3;5mas;No;2022;304.144085
5206;Abr;Mercury;Urbana;Hombre;Casado;48;Deportivo;Bajo;0;2;5mas;No;2022;102.4325452
5207;May;Pontiac;Urbana;Mujer;Casado;59;Deportivo;Bajo;0;3;5mas;No;2022;194.5217308
5208;May;Pontiac;Urbana;Hombre;Casado;60;Deportivo;Bajo;0;4;5mas;No;2022;132.5829356
5209;Oct;Pontiac;Urbana;Hombre;Soltero;38;Deportivo;Bajo;0;1;5mas;No;2022;132.9615414
5210;Jul;Pontiac;Urbana;Hombre;Casado;47;Sedan;Bajo;0;1;5mas;No;2022;158.6084256
5211;Sep;Pontiac;Urbana;Hombre;Casado;31;Deportivo;Bajo;0;3;5mas;No;2022;213.195534
5212;Jun;Pontiac;Urbana;Mujer;Soltero;35;Deportivo;Bajo;0;3;5mas;No;2022;167.4288718
5213;Jun;Pontiac;Urbana;Mujer;Casado;63;Deportivo;Medio;0;2;5mas;No;2022;243.8977824
5214;Jun;Chevrolet;Urbana;Hombre;Soltero;27;Sedan;Bajo;0;3;5mas;No;2022;181.0058304
5215;Jun;Pontiac;Urbana;Hombre;Soltero;31;Sedan;Bajo;0;1;5mas;No;2022;236.3538459
5216;Jun;Chevrolet;Urbana;Mujer;Soltero;43;Deportivo;Bajo;0;2;5mas;No;2022;89.08038632
5217;May;Saab;Urbana;Hombre;Casado;50;Deportivo;Alto;0;4;5mas;No;2022;266.4246102
5218;Abr;Toyota;Urbana;Hombre;Casado;35;Deportivo;Bajo;0;4;5mas;No;2022;53.26375316
5219;Abr;Honda;Urbana;Hombre;Soltero;26;Deportivo;Bajo;0;3;5mas;No;2022;354.2636159
5220;Jul;Accura;Urbana;Hombre;Casado;36;Carga;Alto;1;2;5mas;No;2022;98.82601142
5221;Feb;Pontiac;Urbana;Hombre;Casado;37;Sedan;Bajo;0;4;5mas;No;2022;95.16788107
5222;Feb;Mazda;Urbana;Hombre;Soltero;29;Sedan;Bajo;0;4;5mas;No;2022;30.9234692
5223;Ene;Pontiac;Urbana;Hombre;Soltero;23;Sedan;Bajo;0;4;4y;No;2022;108.1012111
5224;Ene;Pontiac;Urbana;Mujer;Otro;53;Sedan;Bajo;0;1;5mas;No;2022;64.16128609
5225;Ene;Pontiac;Urbana;Hombre;Soltero;41;Deportivo;Bajo;0;2;5mas;No;2022;77.8759976
5226;Ene;Chevrolet;Urbana;Hombre;Casado;67;Sedan;Bajo;0;2;5mas;No;2022;57.92037048
5227;Ene;Toyota;Urbana;Hombre;Casado;49;Sedan;Bajo;0;4;5mas;No;2022;178.9975376
5228;Dic;Toyota;Urbana;Mujer;Casado;33;Sedan;Bajo;0;2;5mas;No;2022;59.77511317
5229;Jul;Toyota;Rural;Hombre;Soltero;33;Sedan;Bajo;1;3;5mas;No;2022;135.0545146
5230;Ene;Mazda;Urbana;Hombre;Soltero;33;Sedan;Medio;0;3;5mas;No;2022;101.6463923
5231;Dic;Pontiac;Urbana;Hombre;Casado;29;Deportivo;Bajo;0;1;5mas;No;2022;245.7538698
5232;Nov;Toyota;Urbana;Hombre;Casado;40;Sedan;Medio;0;4;5mas;No;2022;63.84301018
5233;Jul;Mercury;Urbana;Hombre;Casado;36;Sedan;Bajo;1;2;5mas;No;2022;107.4458895
5234;Ago;Honda;Urbana;Hombre;Casado;28;Sedan;Bajo;0;4;5mas;No;2022;27.69782492
5235;Ago;Toyota;Urbana;Hombre;Casado;47;Deportivo;Bajo;0;3;5mas;No;2022;82.92691757
